_id,institution,campus,quarter,departmentId,departmentName,courseId,courseName,sectionsCount
qi8zjDwGygJ3fwFEv,uw.edu,seattle,AUTUMN,CHEM,CHEM,CHEM223,CHEM223,1
qiLzj6vNmAwSsWgTm,uw.edu,seattle,AUTUMN,PHIL,PHIL,PHIL360,PHIL360,1
qjhXd3urwgeoXufgE,uw.edu,seattle,AUTUMN,LIS,LIS,LIS522,LIS522,1
qoLQaHrGLHHMMX6kK,uw.edu,seattle,AUTUMN,ME,ME,ME561,ME561,3
qpY2gMnmhwvxsMLxD,uw.edu,seattle,AUTUMN,HSTRY,HSTRY,HSTRY388,HSTRY388,1
qqTGB322psB577kzj,uw.edu,seattle,AUTUMN,LAWA,LAWA,LAWA599,LAWA599,3
qu49JDRbts87wy8PW,uw.edu,seattle,AUTUMN,AFRAM,AFRAM,AFRAM272,AFRAM272,1
qyuz5zagFgJTdPYJZ,uw.edu,seattle,SUMMER,LING,LING,LING233,LING233,1
r7FA8qWLK224MGcem,uw.edu,seattle,AUTUMN,JSIS,JSIS,JSIS578,JSIS578,1
r7cz5NfKtvoxiYz39,uw.edu,seattle,AUTUMN,JSISA,JSISA,JSISA441,JSISA441,1
r9Mua9zsk97ymYL4L,uw.edu,seattle,AUTUMN,CHEM,CHEM,CHEM242,CHEM242,1
rAj8K9zq5ihzZEhBz,uw.edu,seattle,SUMMER,PHIL,PHIL,PHIL160,PHIL160,1
rD3cgfRJ6Q8uLQjEx,uw.edu,seattle,SUMMER,ITAL,ITAL,ITAL234,ITAL234,1
rDcCuqojowGt92zKC,uw.edu,seattle,AUTUMN,MATH,MATH,MATH544,MATH544,1
rHCagTxuNxZZgQkjw,uw.edu,seattle,SUMMER,MUSIC,MUSIC,MUSIC122,MUSIC122,1
rLGJ2LPNbgTdWB64R,uw.edu,seattle,SUMMER,SCM,SCM,SCM501,SCM501,1
rPg3WxyEhK4KJhcST,uw.edu,seattle,SUMMER,CHIN,CHIN,CHIN234,CHIN234,1
raNuihnZi3qhgmZw7,uw.edu,seattle,AUTUMN,CHIN,CHIN,CHIN342,CHIN342,1
rbeRdbX3YNkGqKWBY,uw.edu,seattle,SUMMER,PCE,PCE,PCE158933,PCE158933,1
rcavQQtpPPahxKHBK,uw.edu,seattle,AUTUMN,ATMS,ATMS,ATMS211,ATMS211,1
rkvA6ogQEWi5pmeuW,uw.edu,seattle,AUTUMN,JSISB,JSISB,JSISB524,JSISB524,1
rmZgxeZaJAXtcdNpT,uw.edu,seattle,AUTUMN,ECON,ECON,ECON591,ECON591,1
rp88bfxRNQTzajFcR,uw.edu,seattle,AUTUMN,LAWA,LAWA,LAWA519,LAWA519,3
rpcbnwwJbjzDHWYvC,uw.edu,seattle,AUTUMN,QMETH,QMETH,QMETH450,QMETH450,1
rqKmwRti9gGxuf4CZ,uw.edu,seattle,AUTUMN,HSTAS,HSTAS,HSTAS490,HSTAS490,2
rvQvqXb3FTAgMWNLC,uw.edu,seattle,AUTUMN,ECON,ECON,ECON496,ECON496,1
rwP39gECnJWCgHzur,uw.edu,seattle,AUTUMN,CEE,CEE,CEE462,CEE462,2
rxvnCGoPkTZtWqkdg,uw.edu,seattle,AUTUMN,ESS,ESS,ESS314,ESS314,1
ry8cYxrCtQyw3gWnh,uw.edu,seattle,AUTUMN,CEE,CEE,CEE476,CEE476,1
s38oXZRYfo89jmyYN,uw.edu,seattle,AUTUMN,PHIL,PHIL,PHIL483,PHIL483,1
s3DhSfxQ4Y2DBXFQe,uw.edu,seattle,AUTUMN,BIOST,BIOST,BIOST536,BIOST536,1
s5YhtFo46oXEGtdzG,uw.edu,seattle,AUTUMN,ENGL,ENGL,ENGL532,ENGL532,1
s6NRMogbDheBwWjGK,uw.edu,seattle,AUTUMN,ME,ME,ME480,ME480,1
s6mBqkNbphoazMGSh,uw.edu,seattle,AUTUMN,HSMGMT,HSMGMT,HSMGMT579,HSMGMT579,1
s9eLudG2qkZXAJbfk,uw.edu,seattle,AUTUMN,COM,COM,COM440,COM440,1
sB45jCgXEf5btqLsE,uw.edu,seattle,SUMMER,PCE,PCE,PCE157247,PCE157247,2
sCHWJ6KEtFm48noed,uw.edu,seattle,AUTUMN,PHYS,PHYS,PHYS589,PHYS589,1
sCLrWcpjNbaFmuxYr,uw.edu,seattle,AUTUMN,MATH,MATH,MATH441,MATH441,1
sGqe2kW5vwLX85HWJ,uw.edu,seattle,SUMMER,ECON,ECON,ECON201,ECON201,2
sJwA6XwqjbuWLWxf4,uw.edu,seattle,AUTUMN,EDSPE,EDSPE,EDSPE540,EDSPE540,1
sMtwuBmjoMzSZmYF9,uw.edu,seattle,AUTUMN,CHEM,CHEM,CHEM534,CHEM534,1
sNrgK9bLj6y9u2sxB,uw.edu,seattle,AUTUMN,CHEM,CHEM,CHEM110,CHEM110,2
sQz9MtQzCWTxdzZd3,uw.edu,seattle,SUMMER,JSIS,JSIS,JSIS480,JSIS480,1
sRmGkBTu6gJ42983P,uw.edu,seattle,AUTUMN,MATH,MATH,MATH464,MATH464,1
sSZN9jJPZ9E7h3bx8,uw.edu,seattle,AUTUMN,HSMGMT,HSMGMT,HSMGMT513,HSMGMT513,1
sWjd7N2naAxMbLaPK,uw.edu,seattle,AUTUMN,ECON,ECON,ECON435,ECON435,1
sXgiTKLWxeBTawF3Y,uw.edu,seattle,SUMMER,AA,AA,AA210,AA210,1
sc8nqF9fA6aNCSz6k,uw.edu,seattle,AUTUMN,MATH,MATH,MATH524,MATH524,1
sgY88t46u7eiuxfLA,uw.edu,seattle,AUTUMN,ENTRE,ENTRE,ENTRE443,ENTRE443,1
sigR9JRwrzWPRZXwK,uw.edu,seattle,AUTUMN,PHYS,PHYS,PHYS494,PHYS494,2
sjq2XepExKyi7CzBN,uw.edu,seattle,AUTUMN,ACCTG,ACCTG,ACCTG303,ACCTG303,1
smvnqwPqxh2E3sRvr,uw.edu,seattle,AUTUMN,ENGL,ENGL,ENGL575,ENGL575,1
soitseitCczkshHXi,uw.edu,seattle,SUMMER,AFRAM,AFRAM,AFRAM246,AFRAM246,1
srXZ73938qcymqfBX,uw.edu,seattle,AUTUMN,SOC,SOC,SOC287,SOC287,1
stANjNQj96kpE4Fci,uw.edu,seattle,AUTUMN,ARCH,ARCH,ARCH350,ARCH350,2
stgXFG8BhvoMTgonS,uw.edu,seattle,SUMMER,MATH,MATH,MATH420,MATH420,1
syvGex6fijeiq5fkt,uw.edu,seattle,AUTUMN,GREEK,GREEK,GREEK461,GREEK461,1
t4g4pq8pWCrbNJorc,uw.edu,seattle,SUMMER,LING,LING,LING451,LING451,1
t5A7Tsn5whfan4XwX,uw.edu,seattle,AUTUMN,C LIT,C LIT,C LIT250,C LIT250,1
t77shgbWFJiaJ6ZHh,uw.edu,seattle,SUMMER,PCE,PCE,PCE161946,PCE161946,1
tAxTTbwrtNjatE298,uw.edu,seattle,SUMMER,AAS,AAS,AAS206,AAS206,1
tBchJZHyB4NbPQ27M,uw.edu,seattle,AUTUMN,CHEME,CHEME,CHEME325,CHEME325,1
tDy8dhSqJdcKpc9n4,uw.edu,seattle,AUTUMN,NURS,NURS,NURS415,NURS415,1
tE8xd66ZPgnTkbiPY,uw.edu,seattle,AUTUMN,SOC,SOC,SOC221,SOC221,1
tESNQb6eyDuB8ZK9j,uw.edu,seattle,SUMMER,ANTH,ANTH,ANTH413,ANTH413,1
tF9R7fXokxs2aWtGR,uw.edu,seattle,AUTUMN,JAPAN,JAPAN,JAPAN111,JAPAN111,3
tK43RSe7m4itBid4P,uw.edu,seattle,AUTUMN,PHIL,PHIL,PHIL550,PHIL550,1
tLCPyNnajzZ2im6Wn,uw.edu,seattle,AUTUMN,CHEM,CHEM,CHEM335,CHEM335,1
tN7MgDZmetXHKWp4s,uw.edu,seattle,AUTUMN,GWSS,GWSS,GWSS444,GWSS444,1
tbXQ4zvJuM4B6qJp4,uw.edu,seattle,SUMMER,MATH,MATH,MATH111,MATH111,1
teYXWdttD6R6kuCau,uw.edu,seattle,SUMMER,PCE,PCE,PCE164346,PCE164346,1
tfmJyy5ZgunK9DGYJ,uw.edu,seattle,SUMMER,SPHSC,SPHSC,SPHSC540,SPHSC540,2
tjLW73mgiJ87EZvXD,uw.edu,seattle,AUTUMN,FRENCH,FRENCH,FRENCH202,FRENCH202,1
tjTddp2sXo4PNqSew,uw.edu,seattle,SUMMER,REHAB,REHAB,REHAB540,REHAB540,1
tjbsJy8T5MhTHbgP5,uw.edu,seattle,SUMMER,JSISA,JSISA,JSISA407,JSISA407,1
tm74oPFgAC8Xuawby,uw.edu,seattle,AUTUMN,JSIS,JSIS,JSIS200,JSIS200,1
trqmgSpKv2aopkGuk,uw.edu,seattle,SUMMER,ACCTG,ACCTG,ACCTG301,ACCTG301,1
tuAzjRZwN4JSKgdbc,uw.edu,seattle,SUMMER,COM,COM,COM383,COM383,1
twKqFhNyTSQHLdPmQ,uw.edu,seattle,SUMMER,PHIL,PHIL,PHIL410,PHIL410,1
twyRc3PdPC567pqxd,uw.edu,seattle,AUTUMN,FRENCH,FRENCH,FRENCH101,FRENCH101,9
tyS2qThaoA9SmY8RP,uw.edu,seattle,AUTUMN,CSE,CSE,CSE446,CSE446,1
tyzvwdfHEovJFxr8c,uw.edu,seattle,SUMMER,POLS,POLS,POLS313,POLS313,1
u2tv5mdzpfNYfRuMc,uw.edu,seattle,AUTUMN,GEOG,GEOG,GEOG315,GEOG315,1
u4Rg2wqLySHM4eeEX,uw.edu,seattle,AUTUMN,ACCTG,ACCTG,ACCTG523,ACCTG523,1
u59SJTseL4BY3qiZr,uw.edu,seattle,AUTUMN,PHIL,PHIL,PHIL495,PHIL495,1
u6N7qxgk87SQb2eSm,uw.edu,seattle,AUTUMN,OPMGT,OPMGT,OPMGT590,OPMGT590,1
u7k8Bhzf5CnLn6G93,uw.edu,seattle,AUTUMN,EDSPE,EDSPE,EDSPE518,EDSPE518,1
uBEYv5rhg6pm2ugGy,uw.edu,seattle,SUMMER,PCE,PCE,PCE158538,PCE158538,1
uGrRTQbrW5699Rg4t,uw.edu,seattle,AUTUMN,HCDE,HCDE,HCDE417,HCDE417,1
uMH6Ah2oLPfgum2GJ,uw.edu,seattle,AUTUMN,NUTR,NUTR,NUTR141,NUTR141,2
uRofSAGkoutzFDJP2,uw.edu,seattle,AUTUMN,ARCH,ARCH,ARCH478,ARCH478,1
uSYbABjjMoJEJNrzs,uw.edu,seattle,SUMMER,PHIL,PHIL,PHIL206,PHIL206,1
ua369Ygxh2Ey6gsk6,uw.edu,seattle,AUTUMN,CHEM,CHEM,CHEM429,CHEM429,1
ubFmGeowG6j9yENBA,uw.edu,seattle,AUTUMN,JSIS,JSIS,JSIS498,JSIS498,2
uemkbxc4rkFayBuiZ,uw.edu,seattle,AUTUMN,MATH,MATH,MATH461,MATH461,2
ufLGJTJLJxPGPESnq,uw.edu,seattle,SUMMER,MATH,MATH,MATH308,MATH308,6
ugHmX4ziCjqm8GW6s,uw.edu,seattle,AUTUMN,ECON,ECON,ECON516,ECON516,1
ui6hZXjyv7pJNMuNd,uw.edu,seattle,AUTUMN,ESRM,ESRM,ESRM441,ESRM441,1
ukrZFt8nSC2ZgogHm,uw.edu,seattle,SUMMER,ENGL,ENGL,ENGL225,ENGL225,1
unYiroBTB9oGFkxrX,uw.edu,seattle,AUTUMN,ENGL,ENGL,ENGL370,ENGL370,1
unftKN23baT93umJz,uw.edu,seattle,SUMMER,ENGL,ENGL,ENGL310,ENGL310,1
uoyuDqkFWazCq8ySA,uw.edu,seattle,AUTUMN,AMATH,AMATH,AMATH351,AMATH351,1
upWxT6cbf7k2XjyZo,uw.edu,seattle,AUTUMN,JSISA,JSISA,JSISA442,JSISA442,1
uqCjSLvHAAFpyPGX2,uw.edu,seattle,AUTUMN,SOC,SOC,SOC476,SOC476,1
uqwCkhQRKduwsLEs7,uw.edu,seattle,SUMMER,CHEM,CHEM,CHEM452,CHEM452,1
urJH6EEybezX3S2zz,uw.edu,seattle,AUTUMN,HSTAS,HSTAS,HSTAS202,HSTAS202,1
uuq489H5XYv92Xqmd,uw.edu,seattle,AUTUMN,MATH,MATH,MATH402,MATH402,2
v57TmPCCqP66PXRnw,uw.edu,seattle,AUTUMN,BIOL,BIOL,BIOL401,BIOL401,1
v7dbyA4htXHxRYkgQ,uw.edu,seattle,AUTUMN,MGMT,MGMT,MGMT583,MGMT583,1
vCEXuunzidPL7rQKC,uw.edu,seattle,SUMMER,HSTAS,HSTAS,HSTAS221,HSTAS221,1
vJGNu7aa4feHTkc45,uw.edu,seattle,AUTUMN,LAWA,LAWA,LAWA515,LAWA515,5
vKsna8CvrQRwHT9t2,uw.edu,seattle,AUTUMN,ASTR,ASTR,ASTR423,ASTR423,1
vLJdWCn6jSnu3aspx,uw.edu,seattle,AUTUMN,HSMGMT,HSMGMT,HSMGMT570,HSMGMT570,2
vNA8oG4fCYou8z8jq,uw.edu,seattle,AUTUMN,STAT,STAT,STAT221,STAT221,1
vNW7xd6TL2mPHNh7t,uw.edu,seattle,SUMMER,LAWB,LAWB,LAWB539,LAWB539,2
vNnHpYq3JajwELqkL,uw.edu,seattle,AUTUMN,SOC,SOC,SOC351,SOC351,1
vNyMbPdgXKMZD4MzX,uw.edu,seattle,AUTUMN,HONORS,HONORS,HONORS230,HONORS230,2
vPJKC269xF3KJAghE,uw.edu,seattle,AUTUMN,PHIL,PHIL,PHIL505,PHIL505,1
vSvgRHesqfpDAfYcg,uw.edu,seattle,SUMMER,ENGL,ENGL,ENGL200,ENGL200,1
vXKKxnibL9WAZHuMw,uw.edu,seattle,SUMMER,REHAB,REHAB,REHAB578,REHAB578,1
vXtS4Ad2wEjJQJjc9,uw.edu,seattle,SUMMER,PCE,PCE,PCE161089,PCE161089,1
vZcjeu2BfG8rDoZGQ,uw.edu,seattle,AUTUMN,ACCTG,ACCTG,ACCTG530,ACCTG530,1
vZxWKfBe2h9vxRAL4,uw.edu,seattle,AUTUMN,ASIAN,ASIAN,ASIAN203,ASIAN203,1
vcJ4ypf8gWiJixmme,uw.edu,seattle,SUMMER,ENTRE,ENTRE,ENTRE457,ENTRE457,1
vf3oi79T34ywkRoJz,uw.edu,seattle,SUMMER,LAWB,LAWB,LAWB552,LAWB552,2
vfFZwrsGjGJHArJL9,uw.edu,seattle,AUTUMN,OPMGT,OPMGT,OPMGT443,OPMGT443,1
viomgjpoKaezqnouK,uw.edu,seattle,AUTUMN,AIS,AIS,AIS444,AIS444,1
vnpSXCSHCseMmrqZR,uw.edu,seattle,SUMMER,COM,COM,COM440,COM440,1
vnwAKdwCLGhsNfjgD,uw.edu,seattle,SUMMER,PHYS,PHYS,PHYS115,PHYS115,1
vqHBff5DacAnknkXv,uw.edu,seattle,SUMMER,ARTH,ARTH,ARTH272,ARTH272,1
vrcJttNkzG6jx8qWM,uw.edu,seattle,AUTUMN,SOC,SOC,SOC270,SOC270,1
vsnbnf4z7hRiBP9XL,uw.edu,seattle,SUMMER,CMS,CMS,CMS397,CMS397,1
vtxsJXbBJosB7WhiA,uw.edu,seattle,AUTUMN,MATH,MATH,MATH411,MATH411,1
vwHk5cyA96WYwg7Cd,uw.edu,seattle,SUMMER,MATH,MATH,MATH441,MATH441,1
vx2ocJm5R6aJfK9zj,uw.edu,seattle,AUTUMN,PHIL,PHIL,PHIL401,PHIL401,1
w2aHmwPk57zgLNa3c,uw.edu,seattle,AUTUMN,VIET,VIET,VIET211,VIET211,1
w36HPmFFEz3yXGhuJ,uw.edu,seattle,SUMMER,SOC,SOC,SOC110,SOC110,1
w5riE3qhQxR8E9mt9,uw.edu,seattle,AUTUMN,MGMT,MGMT,MGMT430,MGMT430,2
w6ZWRkRf93PWRrbXx,uw.edu,seattle,SUMMER,SOCW,SOCW,SOCW571,SOCW571,2
wDACMSoG9r5XTq6Hh,uw.edu,seattle,AUTUMN,CHIN,CHIN,CHIN551,CHIN551,1
wLRadxjHroSz55pCN,uw.edu,seattle,AUTUMN,EDC&I,EDC&I,EDC&I351,EDC&I351,1
wMEcY4hib2YLv6azR,uw.edu,seattle,AUTUMN,MKTG,MKTG,MKTG456,MKTG456,2
wNBqgxF8wpSB2QQnB,uw.edu,seattle,AUTUMN,SPAN,SPAN,SPAN594,SPAN594,1
wSxMXkW2zFYSA8HE8,uw.edu,seattle,AUTUMN,LING,LING,LING550,LING550,3
wTkXY8YyaLqpZ5rNa,uw.edu,seattle,AUTUMN,CHIN,CHIN,CHIN201,CHIN201,2
wWNMg6BpCisK43mvT,uw.edu,seattle,SUMMER,CHEM,CHEM,CHEM312,CHEM312,1
wYFkZARkhDBN9moov,uw.edu,seattle,SUMMER,REHAB,REHAB,REHAB572,REHAB572,1
waFDMR6nP2nWBFHeu,uw.edu,seattle,AUTUMN,RELIG,RELIG,RELIG145,RELIG145,1
wcNSsan4LiicMnXhs,uw.edu,seattle,AUTUMN,HSTEU,HSTEU,HSTEU402,HSTEU402,1
wcssFnSooXYzSNw7n,uw.edu,seattle,AUTUMN,SWA,SWA,SWA101,SWA101,2
wenj5N368NMW9rEho,uw.edu,seattle,SUMMER,REHAB,REHAB,REHAB514,REHAB514,1
wfJ9Y3ouKvZsRRZ2y,uw.edu,seattle,AUTUMN,MATH,MATH,MATH521,MATH521,1
whCyoWJcx675xoA58,uw.edu,seattle,SUMMER,POLS,POLS,POLS273,POLS273,1
whmjEiKkhar7fxFFx,uw.edu,seattle,SUMMER,CMS,CMS,CMS320,CMS320,1
wwBdGqueL3Hf2GiSG,uw.edu,seattle,AUTUMN,FISH,FISH,FISH406,FISH406,1
x2R5vauRcKCwFxsT9,uw.edu,seattle,AUTUMN,NEARE,NEARE,NEARE308,NEARE308,1
x3jN3r5ocdonM8Kgx,uw.edu,seattle,AUTUMN,ME,ME,ME503,ME503,3
x4f53ZnQaBpZWQEbm,uw.edu,seattle,AUTUMN,ESS,ESS,ESS505,ESS505,1
x7zshNehTHudGTFcs,uw.edu,seattle,SUMMER,HSTEU,HSTEU,HSTEU113,HSTEU113,1
x9c7LdFK4C9m3nkiG,uw.edu,seattle,SUMMER,AA,AA,AA260,AA260,1
xFYeacby2g8RqeBRL,uw.edu,seattle,SUMMER,LING,LING,LING450,LING450,1
xFwqs4ZKsaufqApyW,uw.edu,seattle,AUTUMN,CHEME,CHEME,CHEME584,CHEME584,1
xGfLMSuRs3W4fDMm5,uw.edu,seattle,SUMMER,ENTRE,ENTRE,ENTRE565,ENTRE565,1
xJmYssoQHqCkHc4Le,uw.edu,seattle,SUMMER,ESL,ESL,ESL88,ESL88,5
xNhqHjeZSMZsLHxn2,uw.edu,seattle,AUTUMN,PHYS,PHYS,PHYS585,PHYS585,1
xW3T7frXArH5N53KD,uw.edu,seattle,AUTUMN,SOC,SOC,SOC201,SOC201,1
xYAFErCRcx8WJThwn,uw.edu,seattle,AUTUMN,ENGR,ENGR,ENGR231,ENGR231,8
xaG7WuqtkFjY46MRQ,uw.edu,seattle,AUTUMN,ACCTG,ACCTG,ACCTG215,ACCTG215,3
xaPzeoaCKmax4YpbD,uw.edu,seattle,AUTUMN,CSE,CSE,CSE577,CSE577,1
xbnaYW6vHJ9ayNcih,uw.edu,seattle,AUTUMN,STAT,STAT,STAT521,STAT521,1
xdYSPRnBEbmWLuLAu,uw.edu,seattle,AUTUMN,HSTAS,HSTAS,HSTAS590,HSTAS590,1
xgz956M3tbvw4Ye55,uw.edu,seattle,SUMMER,LAWB,LAWB,LAWB538,LAWB538,3
xsvyevE9Lbcye7DBh,uw.edu,seattle,AUTUMN,ECON,ECON,ECON471,ECON471,1
xtHb6fHun2dtrmdzt,uw.edu,seattle,AUTUMN,ARCH,ARCH,ARCH541,ARCH541,1
xvoMjAnueKadSMYTE,uw.edu,seattle,AUTUMN,NUTR,NUTR,NUTR529,NUTR529,1
xxSMxMfrqbJTqHudW,uw.edu,seattle,AUTUMN,STAT,STAT,STAT536,STAT536,2
xzoWqopGStuZN6jeY,uw.edu,seattle,AUTUMN,LIS,LIS,LIS570,LIS570,4
y5qXTS9jS4xszCqsZ,uw.edu,seattle,AUTUMN,ANTH,ANTH,ANTH349,ANTH349,1
y7gjr3SZMrYqnkEuZ,uw.edu,seattle,AUTUMN,ANTH,ANTH,ANTH369,ANTH369,1
y96tbahAWDoWcNSZ6,uw.edu,seattle,AUTUMN,ENGL,ENGL,ENGL550,ENGL550,1
yAa4kZ5RSpfTtcmZQ,uw.edu,seattle,AUTUMN,LING,LING,LING478,LING478,1
yAxiQjqxM2Zb9fuFR,uw.edu,seattle,SUMMER,FRENCH,FRENCH,FRENCH102,FRENCH102,1
yB2mXBTfxXHnKycno,uw.edu,seattle,AUTUMN,CHEM,CHEM,CHEM145,CHEM145,1
yDB2LALT9vhrNEZPG,uw.edu,seattle,AUTUMN,BIOC,BIOC,BIOC405,BIOC405,1
yDrm9fbzhFv9A6RoC,uw.edu,seattle,AUTUMN,BIOST,BIOST,BIOST511,BIOST511,1
yFeYbszNWcECfzzqJ,uw.edu,seattle,AUTUMN,INDE,INDE,INDE599,INDE599,1
yFrKHSv3v7AWvgN6d,uw.edu,seattle,SUMMER,FRENCH,FRENCH,FRENCH202,FRENCH202,1
yLNzxEvgxysy4humo,uw.edu,seattle,AUTUMN,MUSIC,MUSIC,MUSIC119,MUSIC119,1
yLvjthP2Sr5SDXmt2,uw.edu,seattle,AUTUMN,CHEME,CHEME,CHEME530,CHEME530,1
yPG9NQ6ABnbBHAXmw,uw.edu,seattle,AUTUMN,POLS,POLS,POLS403,POLS403,1
yX3HR5uXSp7NuTPmW,uw.edu,seattle,SUMMER,BIOL,BIOL,BIOL118,BIOL118,2
yfhTgR2szk7nq7jyX,uw.edu,seattle,SUMMER,SCM,SCM,SCM500,SCM500,1
yhgJGQQX5CepocZfD,uw.edu,seattle,SUMMER,GWSS,GWSS,GWSS206,GWSS206,1
yqAgwNsXBr63EdvGD,uw.edu,seattle,AUTUMN,LAWB,LAWB,LAWB503,LAWB503,2
ytWLSkKcpXkttjzWi,uw.edu,seattle,SUMMER,JSISB,JSISB,JSISB436,JSISB436,1
ytXPhYtziymGe7rpY,uw.edu,seattle,AUTUMN,REHAB,REHAB,REHAB523,REHAB523,1
yw8u3yvKFEdDQq6q4,uw.edu,seattle,AUTUMN,NUTR,NUTR,NUTR500,NUTR500,1
yxa7bgjFWTXp3yZFv,uw.edu,seattle,AUTUMN,SPAN,SPAN,SPAN395,SPAN395,1
yyvM9FRPGMFpSeeB5,uw.edu,seattle,AUTUMN,ESS,ESS,ESS313,ESS313,1
yzSizDL7FWCyfzKHG,uw.edu,seattle,AUTUMN,HSTEU,HSTEU,HSTEU452,HSTEU452,1
z6hEYv6FpR25qF8YZ,uw.edu,seattle,AUTUMN,MSE,MSE,MSE484,MSE484,1
zAg8dcMzGBrpmcNJZ,uw.edu,seattle,SUMMER,LSJ,LSJ,LSJ380,LSJ380,1
zBHLLYBKFEnWgouWN,uw.edu,seattle,SUMMER,FIN,FIN,FIN350,FIN350,1
zByrLcmBQHNKWmvfm,uw.edu,seattle,AUTUMN,CSE,CSE,CSE451,CSE451,1
zFX8AqhgtMCTmE8qM,uw.edu,seattle,SUMMER,HSTCMP,HSTCMP,HSTCMP290,HSTCMP290,2
zGJSFHqz3NtHgxukJ,uw.edu,seattle,AUTUMN,RUSS,RUSS,RUSS340,RUSS340,1
zKn4JgawAZyxtTDCy,uw.edu,seattle,SUMMER,JAPAN,JAPAN,JAPAN134,JAPAN134,1
zPAMH4gdMafWywKhP,uw.edu,seattle,AUTUMN,REHAB,REHAB,REHAB582,REHAB582,1
zRFWr6rpZXA7sQYSf,uw.edu,seattle,AUTUMN,HSTAM,HSTAM,HSTAM215,HSTAM215,1
zRh4vZkEW9tbtv76R,uw.edu,seattle,SUMMER,FIN,FIN,FIN423,FIN423,1
zWXjBTnfpFKCCyBbk,uw.edu,seattle,AUTUMN,LING,LING,LING450,LING450,1
zX9ZoijSr9EetayBa,uw.edu,seattle,AUTUMN,HSTAA,HSTAA,HSTAA590,HSTAA590,1
zYDuNX9C2qAKHvJku,uw.edu,seattle,SUMMER,CSE,CSE,CSE344,CSE344,1
zf9TC4w7dSxCX7ayP,uw.edu,seattle,SUMMER,HCDE,HCDE,HCDE498,HCDE498,1
zgTp7H4kaYZpsNyq2,uw.edu,seattle,AUTUMN,AA,AA,AA503,AA503,2
zhK9t6PNYQr6Mhhw3,uw.edu,seattle,AUTUMN,HINDI,HINDI,HINDI201,HINDI201,1
ziPBWK9WpHBpJwu9f,uw.edu,seattle,AUTUMN,SNKRT,SNKRT,SNKRT201,SNKRT201,1
zrShuc6sEQsaMahYW,uw.edu,seattle,SUMMER,CHEM,CHEM,CHEM242,CHEM242,1
zseYoY5M2mQKaERkC,uw.edu,seattle,SUMMER,ME,ME,ME499,ME499,5
ztWdAE54af3L7Bcf7,uw.edu,seattle,AUTUMN,AIS,AIS,AIS212,AIS212,1
zuJqkEu65vThzs9Az,uw.edu,seattle,SUMMER,MATH,MATH,MATH381,MATH381,1
zyjmTYnGHArymxY27,uw.edu,seattle,SUMMER,PHYS,PHYS,PHYS116,PHYS116,1
zyttLS7PWAX4XRDRs,uw.edu,seattle,SUMMER,ACCTG,ACCTG,ACCTG215,ACCTG215,1
zzW4pden2vuHnaFtc,uw.edu,seattle,AUTUMN,EDPSY,EDPSY,EDPSY588,EDPSY588,1
